,data,area,Vaccinazioni giornaliere,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_aggiuntiva,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area,Regione,popolazione,Totale vaccinazioni,Totale vaccinazioni ogni cento ab,Vaccinazioni giornaliere ogni cento ab
3419,2021-09-11,EMR,24928,14149,10779,4547,19809,572,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,3963654,88.88,0.56
3420,2021-06-20,EMR,30757,15604,15153,15588,14678,491,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,3994411,89.57,0.69
3421,2021-07-09,EMR,44940,22957,21983,5405,39107,428,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4039351,90.58,1.01
3422,2021-01-17,EMR,2898,890,2008,2648,249,1,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4042249,90.64,0.06
3423,2021-08-02,EMR,38546,20365,18181,14768,23103,675,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4080795,91.51,0.86
3424,2021-04-24,EMR,28660,13253,15407,14065,14245,350,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4109455,92.15,0.64
3425,2021-05-11,EMR,35827,16810,19017,27866,7265,696,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4145282,92.95,0.8
3426,2021-01-31,EMR,7710,2771,4939,240,7470,0,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4152992,93.13,0.17
3427,2021-09-04,EMR,23756,12927,10829,8395,14463,898,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4176748,93.66,0.53
3428,2021-08-16,EMR,20238,10879,9359,12637,6581,1020,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4196986,94.11,0.45
3429,2021-09-02,EMR,25059,13348,11711,6484,17864,711,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4222045,94.68,0.56
3430,2021-05-25,EMR,25246,11240,14006,11300,13516,430,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4247291,95.24,0.57
3431,2021-02-14,EMR,1405,378,1027,1278,120,7,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4248696,95.27,0.03
3432,2021-02-21,EMR,4451,1708,2743,4001,440,10,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4253147,95.37,0.1
3433,2021-07-25,EMR,28481,15186,13295,10541,17446,494,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4281628,96.01,0.64
3434,2021-08-11,EMR,27783,14897,12886,12101,14882,800,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4309411,96.63,0.62
3435,2021-08-25,EMR,25162,13558,11604,9577,14616,969,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4334573,97.2,0.56
3436,2021-02-09,EMR,4162,1254,2908,2308,1853,1,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4338735,97.29,0.09
3437,2021-09-01,EMR,22632,12064,10568,7199,14679,754,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4361367,97.8,0.51
3438,2021-07-23,EMR,40437,21908,18529,19776,19495,1166,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4401804,98.71,0.91
3439,2021-07-21,EMR,43697,23308,20389,10752,32296,649,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4445501,99.69,0.98
3440,2021-04-19,EMR,20922,9806,11116,14336,6284,302,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4466423,100.16,0.47
3441,2021-01-09,EMR,10024,3466,6558,10020,0,4,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4476447,100.38,0.22
3442,2021-06-15,EMR,43883,22645,21238,27908,15076,899,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4520330,101.36,0.98
3443,2021-03-07,EMR,7852,2963,4889,6288,1526,38,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4528182,101.54,0.18
3444,2021-05-03,EMR,28740,13571,15169,17398,10885,457,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4556922,102.19,0.64
3445,2021-09-20,EMR,19939,10734,9205,5380,13782,484,293,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4576861,102.63,0.45
3446,2021-06-29,EMR,37730,18607,19123,18129,18800,801,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4614591,103.48,0.85
3447,2021-03-21,EMR,11962,5296,6666,7265,4603,94,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4626553,103.75,0.27
3448,2021-09-18,EMR,21817,12160,9657,8397,12556,863,1,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4648370,104.24,0.49
3449,2021-06-10,EMR,45116,23172,21944,38677,5387,1052,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4693486,105.25,1.01
3450,2021-04-02,EMR,23418,10561,12857,18559,4490,369,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4716904,105.77,0.53
3451,2021-09-06,EMR,25327,13434,11893,7036,17468,823,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4742231,106.34,0.57
3452,2021-05-29,EMR,37956,16522,21434,16660,20770,526,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4780187,107.19,0.85
3453,2021-05-27,EMR,42354,18772,23582,13553,28293,508,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4822541,108.14,0.95
3454,2021-02-16,EMR,5775,2448,3327,5232,530,13,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4828316,108.27,0.13
3455,2021-05-15,EMR,33297,14999,18298,22211,10442,644,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4861613,109.02,0.75
3456,2021-02-04,EMR,9935,3208,6727,1235,8699,1,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4871548,109.24,0.22
3457,2021-05-22,EMR,33183,14163,19020,16473,16253,457,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4904731,109.98,0.74
3458,2021-07-18,EMR,34593,17922,16671,8183,25840,570,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4939324,110.76,0.78
3459,2021-04-09,EMR,25805,11695,14110,19527,5761,517,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4965129,111.34,0.58
3460,2021-02-02,EMR,9499,3056,6443,534,8964,1,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4974628,111.55,0.21
3461,2021-01-02,EMR,2380,917,1463,2380,0,0,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,4977008,111.61,0.05
3462,2021-09-13,EMR,24219,13105,11114,4771,18727,721,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5001227,112.15,0.54
3463,2021-06-05,EMR,44332,22387,21945,36622,6927,783,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5045559,113.14,0.99
3464,2021-06-22,EMR,36547,18202,18345,16252,19646,649,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5082106,113.96,0.82
3465,2021-07-06,EMR,36821,18514,18307,12917,23205,699,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5118927,114.79,0.83
3466,2021-05-17,EMR,32485,15417,17068,22331,9565,589,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5151412,115.52,0.73
3467,2021-04-14,EMR,27065,12853,14212,20524,6113,428,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5178477,116.12,0.61
3468,2021-01-21,EMR,2170,732,1438,821,1349,0,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5180647,116.17,0.05
3469,2021-02-28,EMR,6830,2528,4302,4959,1852,19,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5187477,116.32,0.15
3470,2021-04-26,EMR,27917,12941,14976,18040,9323,554,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5215394,116.95,0.63
3471,2021-01-16,EMR,5633,1720,3913,5632,0,1,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5221027,117.08,0.13
3472,2021-03-14,EMR,8809,3841,4968,4944,3801,64,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5229836,117.27,0.2
3473,2021-03-02,EMR,12666,4276,8390,10521,2088,57,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5242502,117.56,0.28
3474,2021-03-19,EMR,15924,6969,8955,7791,7971,162,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5258426,117.92,0.36
3475,2021-08-30,EMR,27054,14204,12850,7651,18373,1030,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5285480,118.52,0.61
3476,2021-07-11,EMR,30400,15244,15156,2747,27384,269,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5315880,119.2,0.68
3477,2021-03-31,EMR,25306,11067,14239,19506,5474,326,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5341186,119.77,0.57
3478,2021-07-13,EMR,48509,24850,23659,6469,41348,692,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5389695,120.86,1.09
3479,2021-08-01,EMR,30062,16172,13890,10264,19387,411,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5419757,121.53,0.67
3480,2021-08-18,EMR,22302,12215,10087,14593,6655,1054,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5442059,122.03,0.5
3481,2021-05-10,EMR,33899,16156,17743,26006,7262,631,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5475958,122.79,0.76
3482,2021-07-30,EMR,39880,21421,18459,15669,23476,735,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5515838,123.69,0.89
3483,2021-04-21,EMR,23977,10974,13003,13871,9743,363,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5539815,124.23,0.54
3484,2021-04-07,EMR,26895,12309,14586,20463,6081,351,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5566710,124.83,0.6
3485,2021-01-14,EMR,8137,2598,5539,8128,0,9,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5574847,125.01,0.18
3486,2021-06-03,EMR,37940,18447,19493,29686,7562,692,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5612787,125.86,0.85
3487,2021-02-23,EMR,8216,3218,4998,7818,386,12,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5621003,126.05,0.18
3488,2021-03-12,EMR,18328,7712,10616,11310,6721,297,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5639331,126.46,0.41
3489,2021-09-08,EMR,23534,12705,10829,5822,17078,634,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5662865,126.98,0.53
3490,2021-07-04,EMR,24277,12071,12206,10172,13612,493,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5687142,127.53,0.54
3491,2021-03-26,EMR,23745,10127,13618,17027,6442,276,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5710887,128.06,0.53
3492,2021-05-08,EMR,32381,15112,17269,20398,11439,544,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5743268,128.79,0.73
3493,2021-01-28,EMR,10264,3344,6920,348,9916,0,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5753532,129.02,0.23
3494,2021-03-09,EMR,14808,6038,8770,10759,3953,96,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5768340,129.35,0.33
3495,2021-05-05,EMR,30151,14006,16145,18310,11276,565,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5798491,130.03,0.68
3496,2021-08-31,EMR,28085,14974,13111,8341,18685,1059,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5826576,130.66,0.63
3497,2021-05-23,EMR,25508,11869,13639,13582,11609,317,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5852084,131.23,0.57
3498,2021-07-19,EMR,42020,22132,19888,6630,34788,602,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5894104,132.17,0.94
3499,2021-09-14,EMR,20414,11032,9382,4526,15338,550,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5914518,132.63,0.46
3500,2021-07-12,EMR,44075,22332,21743,5424,38140,511,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5958593,133.62,0.99
3501,2021-09-07,EMR,26095,14101,11994,5851,19645,599,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5984688,134.2,0.59
3502,2021-02-12,EMR,5333,1680,3653,3903,1407,23,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,5990021,134.32,0.12
3503,2021-04-10,EMR,20939,9305,11634,16457,4148,334,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6010960,134.79,0.47
3504,2021-04-17,EMR,27324,13087,14237,17578,9353,393,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6038284,135.4,0.61
3505,2021-01-07,EMR,10303,3416,6887,10299,0,4,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6048587,135.63,0.23
3506,2021-04-03,EMR,20005,8788,11217,15958,3801,246,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6068592,136.08,0.45
3507,2021-05-30,EMR,27105,12809,14296,12988,13714,403,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6095697,136.69,0.61
3508,2021-02-19,EMR,7330,3012,4318,6802,514,14,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6103027,136.86,0.16
3509,2021-07-26,EMR,39579,21107,18472,15859,22889,831,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6142606,137.74,0.89
3510,2020-12-31,EMR,2220,782,1438,2219,0,1,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6144826,137.79,0.05
3511,2021-06-06,EMR,36605,19003,17602,31538,4415,652,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6181431,138.61,0.82
3512,2021-02-26,EMR,9642,3675,5967,8563,1054,25,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6191073,138.83,0.22
3513,2021-08-06,EMR,34684,18605,16079,18791,14995,898,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6225757,139.61,0.78
3514,2021-04-28,EMR,33752,15604,18148,20259,12899,594,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6259509,140.36,0.76
3515,2021-06-24,EMR,40661,20423,20238,20260,19577,824,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6300170,141.28,0.91
3516,2021-08-20,EMR,19757,10763,8994,10261,8524,972,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6319927,141.72,0.44
3517,2021-09-25,EMR,14811,8271,6540,5511,8765,377,158,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6334738,142.05,0.33
3518,2021-06-17,EMR,46717,23670,23047,21762,24239,716,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6381455,143.1,1.05
3519,2021-08-13,EMR,21278,11811,9467,14286,6090,902,0,ITH,ITH5,8,Emilia-Romagna,Emilia-Romagna,4459477,6402733,143.58,0.48
3520,2021-01-21,MAR,922,262,660,577,328,17,0,ITI,ITI3,11,Marche,Marche,1525271,922,0.06,0.06
3521,2021-05-01,MAR,9327,3926,5401,3498,5752,77,0,ITI,ITI3,11,Marche,Marche,1525271,10249,0.67,0.61
3522,2021-05-20,MAR,12686,5962,6724,7537,4898,251,0,ITI,ITI3,11,Marche,Marche,1525271,22935,1.5,0.83
3523,2021-02-07,MAR,1872,735,1137,331,1529,12,0,ITI,ITI3,11,Marche,Marche,1525271,24807,1.63,0.12
3524,2021-08-06,MAR,11705,6354,5351,4143,7280,282,0,ITI,ITI3,11,Marche,Marche,1525271,36512,2.39,0.77
3525,2021-05-15,MAR,14119,6442,7677,7826,6045,248,0,ITI,ITI3,11,Marche,Marche,1525271,50631,3.32,0.93
3526,2021-08-23,MAR,6196,3341,2855,2278,3650,268,0,ITI,ITI3,11,Marche,Marche,1525271,56827,3.73,0.41
3527,2021-02-19,MAR,2002,739,1263,1826,135,41,0,ITI,ITI3,11,Marche,Marche,1525271,58829,3.86,0.13
3528,2021-03-24,MAR,7098,3019,4079,3309,3716,73,0,ITI,ITI3,11,Marche,Marche,1525271,65927,4.32,0.47
3529,2021-06-01,MAR,12055,6157,5898,9679,2090,286,0,ITI,ITI3,11,Marche,Marche,1525271,77982,5.11,0.79
3530,2021-03-10,MAR,5711,2442,3269,4477,1180,54,0,ITI,ITI3,11,Marche,Marche,1525271,83693,5.49,0.37
3531,2021-02-21,MAR,376,141,235,363,1,12,0,ITI,ITI3,11,Marche,Marche,1525271,84069,5.51,0.02
3532,2021-04-05,MAR,5703,2367,3336,4352,1269,82,0,ITI,ITI3,11,Marche,Marche,1525271,89772,5.89,0.37
3533,2021-06-27,MAR,9950,4819,5131,4486,5293,171,0,ITI,ITI3,11,Marche,Marche,1525271,99722,6.54,0.65
3534,2021-03-19,MAR,3881,1621,2260,325,3544,12,0,ITI,ITI3,11,Marche,Marche,1525271,103603,6.79,0.25
3535,2021-01-26,MAR,2021,747,1274,69,1943,9,0,ITI,ITI3,11,Marche,Marche,1525271,105624,6.92,0.13
3536,2021-07-11,MAR,10400,5221,5179,1606,8657,137,0,ITI,ITI3,11,Marche,Marche,1525271,116024,7.61,0.68
3537,2021-04-19,MAR,9610,4503,5107,7896,1588,126,0,ITI,ITI3,11,Marche,Marche,1525271,125634,8.24,0.63
3538,2021-07-28,MAR,14198,7369,6829,3249,10717,232,0,ITI,ITI3,11,Marche,Marche,1525271,139832,9.17,0.93
3539,2021-09-06,MAR,6374,3388,2986,1770,4391,213,0,ITI,ITI3,11,Marche,Marche,1525271,146206,9.59,0.42
3540,2021-05-27,MAR,13736,6819,6917,9183,4301,252,0,ITI,ITI3,11,Marche,Marche,1525271,159942,10.49,0.9
3541,2021-03-31,MAR,7375,3088,4287,4262,3025,88,0,ITI,ITI3,11,Marche,Marche,1525271,167317,10.97,0.48
3542,2021-09-04,MAR,5447,2974,2473,1638,3623,186,0,ITI,ITI3,11,Marche,Marche,1525271,172764,11.33,0.36
3543,2021-08-11,MAR,7571,4099,3472,3169,4165,237,0,ITI,ITI3,11,Marche,Marche,1525271,180335,11.82,0.5
3544,2021-06-15,MAR,13200,6574,6626,9828,3052,320,0,ITI,ITI3,11,Marche,Marche,1525271,193535,12.69,0.87
3545,2021-09-23,MAR,6195,3310,2885,2402,3358,188,247,ITI,ITI3,11,Marche,Marche,1525271,199730,13.09,0.41
3546,2021-01-12,MAR,1237,418,819,1224,0,13,0,ITI,ITI3,11,Marche,Marche,1525271,200967,13.18,0.08
3547,2021-03-05,MAR,6225,2873,3352,4689,1469,67,0,ITI,ITI3,11,Marche,Marche,1525271,207192,13.58,0.41
3548,2021-01-07,MAR,1821,642,1179,1804,0,17,0,ITI,ITI3,11,Marche,Marche,1525271,209013,13.7,0.12
3549,2021-03-12,MAR,4681,1999,2682,3346,1280,55,0,ITI,ITI3,11,Marche,Marche,1525271,213694,14.01,0.31
3550,2021-07-23,MAR,15542,8279,7263,2527,12790,225,0,ITI,ITI3,11,Marche,Marche,1525271,229236,15.03,1.02
3551,2021-07-18,MAR,12126,6311,5815,1333,10675,118,0,ITI,ITI3,11,Marche,Marche,1525271,241362,15.82,0.8
3552,2021-01-31,MAR,1921,772,1149,93,1824,4,0,ITI,ITI3,11,Marche,Marche,1525271,243283,15.95,0.13
3553,2021-04-07,MAR,8876,3934,4942,8356,369,151,0,ITI,ITI3,11,Marche,Marche,1525271,252159,16.53,0.58
3554,2021-02-09,MAR,125,42,83,46,79,0,0,ITI,ITI3,11,Marche,Marche,1525271,252284,16.54,0.01
3555,2021-09-25,MAR,3922,2239,1683,1975,1652,142,153,ITI,ITI3,11,Marche,Marche,1525271,256206,16.8,0.26
3556,2021-07-04,MAR,10896,5445,5451,3204,7531,161,0,ITI,ITI3,11,Marche,Marche,1525271,267102,17.51,0.71
3557,2021-01-19,MAR,233,87,146,140,90,3,0,ITI,ITI3,11,Marche,Marche,1525271,267335,17.53,0.02
3558,2021-02-02,MAR,1193,398,795,70,1123,0,0,ITI,ITI3,11,Marche,Marche,1525271,268528,17.61,0.08
3559,2021-05-13,MAR,12614,5699,6915,6822,5508,284,0,ITI,ITI3,11,Marche,Marche,1525271,281142,18.43,0.83
3560,2021-04-12,MAR,8572,3774,4798,7931,482,159,0,ITI,ITI3,11,Marche,Marche,1525271,289714,18.99,0.56
3561,2021-01-02,MAR,458,143,315,456,0,2,0,ITI,ITI3,11,Marche,Marche,1525271,290172,19.02,0.03
3562,2021-09-18,MAR,4780,2655,2125,2118,2487,175,0,ITI,ITI3,11,Marche,Marche,1525271,294952,19.34,0.31
3563,2021-03-17,MAR,3477,1525,1952,105,3370,2,0,ITI,ITI3,11,Marche,Marche,1525271,298429,19.57,0.23
3564,2021-08-30,MAR,5677,2841,2836,2358,3049,270,0,ITI,ITI3,11,Marche,Marche,1525271,304106,19.94,0.37
3565,2021-02-28,MAR,2837,1251,1586,2823,6,8,0,ITI,ITI3,11,Marche,Marche,1525271,306943,20.12,0.19
3566,2021-06-08,MAR,14098,7094,7004,11195,2611,292,0,ITI,ITI3,11,Marche,Marche,1525271,321041,21.05,0.92
3567,2021-02-14,MAR,738,301,437,726,0,12,0,ITI,ITI3,11,Marche,Marche,1525271,321779,21.1,0.05
3568,2021-08-16,MAR,5166,2782,2384,2983,2023,160,0,ITI,ITI3,11,Marche,Marche,1525271,326945,21.44,0.34
3569,2021-05-08,MAR,12292,5486,6806,4849,7265,178,0,ITI,ITI3,11,Marche,Marche,1525271,339237,22.24,0.81
3570,2021-07-09,MAR,14903,7502,7401,2557,12132,214,0,ITI,ITI3,11,Marche,Marche,1525271,354140,23.22,0.98
3571,2021-09-13,MAR,8068,4277,3791,2046,5779,243,0,ITI,ITI3,11,Marche,Marche,1525271,362208,23.75,0.53
3572,2021-03-29,MAR,5898,2583,3315,3391,2458,49,0,ITI,ITI3,11,Marche,Marche,1525271,368106,24.13,0.39
3573,2021-06-22,MAR,13219,6482,6737,6475,6461,283,0,ITI,ITI3,11,Marche,Marche,1525271,381325,25.0,0.87
3574,2021-04-26,MAR,9177,4063,5114,6019,3028,130,0,ITI,ITI3,11,Marche,Marche,1525271,390502,25.6,0.6
3575,2021-08-18,MAR,6424,3424,3000,3217,2872,335,0,ITI,ITI3,11,Marche,Marche,1525271,396926,26.02,0.42
3576,2021-08-04,MAR,12002,6380,5622,4057,7702,243,0,ITI,ITI3,11,Marche,Marche,1525271,408928,26.81,0.79
3577,2021-01-14,MAR,2019,696,1323,1995,0,24,0,ITI,ITI3,11,Marche,Marche,1525271,410947,26.94,0.13
3578,2021-06-20,MAR,11161,5547,5614,5989,4989,183,0,ITI,ITI3,11,Marche,Marche,1525271,422108,27.67,0.73
3579,2021-04-24,MAR,12175,5367,6808,7556,4470,149,0,ITI,ITI3,11,Marche,Marche,1525271,434283,28.47,0.8
3580,2021-02-26,MAR,3681,1523,2158,3096,480,105,0,ITI,ITI3,11,Marche,Marche,1525271,437964,28.71,0.24
3581,2021-05-12,MAR,10430,4691,5739,4729,5505,196,0,ITI,ITI3,11,Marche,Marche,1525271,448394,29.4,0.68
3582,2021-07-16,MAR,15839,8240,7599,1844,13737,258,0,ITI,ITI3,11,Marche,Marche,1525271,464233,30.44,1.04
3583,2021-06-12,MAR,13781,7315,6466,12104,1346,331,0,ITI,ITI3,11,Marche,Marche,1525271,478014,31.34,0.9
3584,2021-04-16,MAR,10086,4704,5382,9348,526,212,0,ITI,ITI3,11,Marche,Marche,1525271,488100,32.0,0.66
3585,2021-09-20,MAR,6442,3476,2966,2127,4024,193,98,ITI,ITI3,11,Marche,Marche,1525271,494542,32.42,0.42
3586,2021-07-25,MAR,9352,4933,4419,1005,8249,98,0,ITI,ITI3,11,Marche,Marche,1525271,503894,33.04,0.61
3587,2021-09-11,MAR,3661,1897,1764,1369,2123,169,0,ITI,ITI3,11,Marche,Marche,1525271,507555,33.28,0.24
3588,2020-12-31,MAR,392,184,208,390,0,2,0,ITI,ITI3,11,Marche,Marche,1525271,507947,33.3,0.03
3589,2021-02-04,MAR,2389,844,1545,107,2277,5,0,ITI,ITI3,11,Marche,Marche,1525271,510336,33.46,0.16
3590,2021-08-25,MAR,5585,2992,2593,2725,2539,321,0,ITI,ITI3,11,Marche,Marche,1525271,515921,33.82,0.37
3591,2021-03-07,MAR,5180,2107,3073,4377,754,49,0,ITI,ITI3,11,Marche,Marche,1525271,521101,34.16,0.34
3592,2021-08-08,MAR,5638,3020,2618,1682,3845,111,0,ITI,ITI3,11,Marche,Marche,1525271,526739,34.53,0.37
3593,2021-03-02,MAR,5003,1968,3035,4370,566,67,0,ITI,ITI3,11,Marche,Marche,1525271,531742,34.86,0.33
3594,2021-06-10,MAR,14930,7695,7235,12573,2013,344,0,ITI,ITI3,11,Marche,Marche,1525271,546672,35.84,0.98
3595,2021-07-30,MAR,14714,7863,6851,4867,9559,288,0,ITI,ITI3,11,Marche,Marche,1525271,561386,36.81,0.96
3596,2021-01-09,MAR,1722,608,1114,1702,0,20,0,ITI,ITI3,11,Marche,Marche,1525271,563108,36.92,0.11
3597,2021-04-02,MAR,6893,2987,3906,6042,739,112,0,ITI,ITI3,11,Marche,Marche,1525271,570001,37.37,0.45
3598,2021-03-16,MAR,3522,1523,1999,284,3232,6,0,ITI,ITI3,11,Marche,Marche,1525271,573523,37.6,0.23
3599,2021-06-03,MAR,14638,7483,7155,12081,2252,305,0,ITI,ITI3,11,Marche,Marche,1525271,588161,38.56,0.96
3600,2021-02-18,MAR,2146,787,1359,1806,288,52,0,ITI,ITI3,11,Marche,Marche,1525271,590307,38.7,0.14
3601,2021-05-29,MAR,12875,6239,6636,8117,4540,218,0,ITI,ITI3,11,Marche,Marche,1525271,603182,39.55,0.84
3602,2021-09-15,MAR,7098,3805,3293,1383,5541,174,0,ITI,ITI3,11,Marche,Marche,1525271,610280,40.01,0.47
3603,2021-01-04,MAR,1529,574,955,1516,0,13,0,ITI,ITI3,11,Marche,Marche,1525271,611809,40.11,0.1
3604,2021-04-14,MAR,10221,4567,5654,9652,369,200,0,ITI,ITI3,11,Marche,Marche,1525271,622030,40.78,0.67
3605,2020-12-30,MAR,17,5,12,17,0,0,0,ITI,ITI3,11,Marche,Marche,1525271,622047,40.78,0.0
3606,2021-08-20,MAR,4964,2693,2271,2952,1687,325,0,ITI,ITI3,11,Marche,Marche,1525271,627011,41.11,0.33
